ID	Barcode	Title	Authors	Publisher	Pub Date	Binding	Condition	Section	Location	On Hand	Price	Cost	Cash	Credit	First In	Last In	Last Sold	Meta Tags	Keywords	User
"9111085118"	"9923674495"	"D-Day Beaches Pocket Guide"	"Boussel, Patrice; (Foreword) General Koenig"	"Librarie Polytechnique Beranger"	"1964"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.90"	"$0.90"	"$0.00"	"05-06-2014"	"05-06-2014"	"01-01-0001"	""	""	"Unknown"
"184013593X"	"9923710025"	"The U.S. Navy Seals: Sea, Air, and Land Specialists"	"Jordan, David; (Foreword) Dick Couch"	"Grange Books"	"January 2003"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$17.50"	"$2.45"	"$2.45"	"$0.00"	"05-09-2014"	"05-09-2014"	"01-01-0001"	""	""	"Unknown"
"1591145317"	"9923716139"	"Stockpile: The Story Behind 10,000 Strategic Nuclear Weapons"	"Miller, Jerry"	"Naval Institute Press"	"October 2010"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$19.00"	"$0.00"	"$0.00"	"$0.00"	"05-10-2014"	"05-10-2014"	"01-01-0001"	""	""	"Unknown"
"1591140242"	"992371649X"	"Navy Strategic Culture: Why the Navy Thinks Differently"	"Barnett, Roger W."	"Naval Institute Press"	"November 2009"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$14.47"	"$0.00"	"$0.00"	"$0.00"	"05-10-2014"	"05-10-2014"	"01-01-0001"	""	""	"Unknown"
"0465064930"	"9923735648"	"The Savage Wars of Peace: Small Wars and the Rise of American Power"	"Boot, Max"	"Basic Books"	"March 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"2"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"05-13-2014"	"06-10-2014"	"01-01-0001"	""	""	"Unknown"
"0760321078"	"992375524X"	"To Be a U.S. Army Green Beret (To Be A)"	"Schumacher, Gerry"	"Zenith Press"	"July 2005"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$11.50"	"$0.00"	"$0.00"	"$0.00"	"05-15-2014"	"05-15-2014"	"01-01-0001"	""	""	"Unknown"
"9111091460"	"9923757714"	"The Marine's Handbook"	"Brown, L.A."	"U.S. Naval Institute"	"1940"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"05-16-2014"	"05-16-2014"	"01-01-0001"	""	""	"Unknown"
"159114485X"	"9923774015"	"Pushing the Limits: The Remarkable Life and Times of Vice Adm. Allan Rockwell McCann, USN"	"LaVO, Carl"	"Naval Institute Press"	"December 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"05-17-2014"	"05-17-2014"	"01-01-0001"	""	""	"Unknown"
"0988200740"	"9923776670"	"Kennedy's General: A Story of Uncommon Courage- The Remarkable Life of David M. Shoup"	"Wallace, Frank"	"Minuteman Press"	"January 2013"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$2.80"	"$2.80"	"$0.00"	"05-18-2014"	"05-18-2014"	"01-01-0001"	""	""	"Unknown"
"1472803345"	"9923779637"	"Letters from the Front: From the First World War to the Present Day (General Military)"	"Roberts, Andrew"	"Osprey Publishing"	"March 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.00"	"$0.00"	"$0.00"	"$0.00"	"05-19-2014"	"05-19-2014"	"01-01-0001"	""	""	"Unknown"
"0883636409"	"9923827844"	"U.S. Army: A Complete History"	"Bluhm, (Editor) Raymond K."	"The Army Historical Foundation/Beaux Arts Editions"	"January 2004"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$37.50"	"$5.25"	"$5.25"	"$0.00"	"05-23-2014"	"06-03-2014"	"01-01-0001"	""	""	"Unknown"
"0195119207"	"9923839982"	"Ride of the Second Horseman: The Birth and Death of War"	"O'Connell, Robert L."	"Oxford University Press, USA"	"October 1997"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$2.80"	"$2.80"	"$0.00"	"05-26-2014"	"05-26-2014"	"01-01-0001"	""	""	"Unknown"
"0226904776"	"9923847683"	"Swords from Plowshares: The Military Potential of Civilian Nuclear Energy"	"Wohlstetter, Albert"	"University Of Chicago Press"	"May 1977"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-27-2014"	"05-27-2014"	"01-01-0001"	""	""	"Unknown"
"0883636247"	"9923943089"	"The Army"	"Nelson, (Editor) Harold W.; (Editor) Bruce Jacobs; (Editor) Raymond K. Bluhm"	"The Army Historical Foundation/Beaux Arts Editions"	"January 2001"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$2.80"	"$2.80"	"$0.00"	"06-06-2014"	"06-06-2014"	"01-01-0001"	""	""	"Unknown"
"0803297750"	"9923957101"	"Nelson A. Miles and the Twilight of the Frontier Army"	"Wooster, Robert"	"University of Nebraska Press"	"September 1996"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$1.26"	"$1.26"	"$0.00"	"06-09-2014"	"06-09-2014"	"01-01-0001"	""	""	"Unknown"
"1873376588"	"9923963497"	"Valour: A History of the Gurkhas"	"Smith, E.D.; (Photo Editor) M.H. Broadway"	"Spellmount"	"January 1997"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$2.10"	"$2.10"	"$0.00"	"06-09-2014"	"06-09-2014"	"01-01-0001"	""	""	"Unknown"
"1628220007"	"9923972267"	"Women Under Fire: Abuse in the Military"	"Blum, Sarah L."	"Brown Sparrow Publishing"	"October 2013"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$9.45"	"$0.00"	"$0.00"	"$0.00"	"06-10-2014"	"06-10-2014"	"01-01-0001"	""	""	"Unknown"
"0813309565"	"992400776X"	"The Lessons of Modern War: Volume III: The Afghan and Falklands Conflicts"	"Cordesman, Anthony H.; Abraham R. Wagner"	"Westview Press/Mansell Publishing Limited"	"April 1990"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$1.80"	"$1.80"	"$0.00"	"06-13-2014"	"06-13-2014"	"01-01-0001"	""	""	"Unknown"
"0786473215"	"9924013182"	"The Battle Rifle: Development and Use Since World War II"	"Tilstra, Russell C."	"McFarland"	"March 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"06-14-2014"	"06-14-2014"	"01-01-0001"	""	""	"Unknown"
"1400067375"	"9924036344"	"Battle of Waterloo"	"Black, Jeremy"	"RANDOM HOUSE"	"March 2010"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.95"	"$0.00"	"$0.00"	"$0.00"	"06-17-2014"	"06-17-2014"	"01-01-0001"	""	""	"Unknown"
"1466659467"	"9924046390"	"Cases on Research and Knowledge Discovery: Homeland Security Centers of Excellence"	"Brown, Cecelia Wright"	"IGI Global"	"April 2014"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$107.50"	"$0.00"	"$0.00"	"$0.00"	"06-17-2014"	"06-17-2014"	"01-01-0001"	""	""	"Unknown"
"161608569X"	"9924048075"	"The Ultimate Guide to U.S. Army Combat: Skills, Tactics and Techniques"	""	"Skyhorse Publishing"	"January 2010"	"Oversized Paper Back"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$2.10"	"$2.10"	"$0.00"	"06-17-2014"	"06-17-2014"	"01-01-0001"	""	""	"Unknown"
"0851129617"	"9924063597"	"Guinness Book of Military Blunders"	"Regan, Geoffrey"	"Firebird Distributing"	"September 1991"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"06-19-2014"	"06-19-2014"	"01-01-0001"	""	""	"Unknown"
"0080311938"	"9924083628"	"Deep Battle: The Brainchild of Marshal Tukhachevskii"	"Simpkin, Richard; John Erickson"	"Brassey's Defence Publishers"	"January 1987"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$100.00"	"$12.00"	"$12.00"	"$0.00"	"06-20-2014"	"06-20-2014"	"01-01-0001"	""	""	"Unknown"
"1557501157"	"9924084543"	"Carrier Combat"	"Wragg, David"	"Naval Institute Press"	"March 1998"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$2.80"	"$2.80"	"$0.00"	"06-20-2014"	"06-20-2014"	"01-01-0001"	""	""	"Unknown"
"0631155325"	"9924222792"	"The Conduct of War: Introduction to Current Military Strategy"	"Payne, Samuel Burton"	"Blackwell Publishers"	"May 1989"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$4.00"	"$0.00"	"$0.00"	"$0.00"	"07-04-2014"	"07-04-2014"	"01-01-0001"	""	""	"Unknown"
"9111130334"	"992423068X"	"Field Artillery Battalions of the U.S. Army (2 Vols)"	"Sawicki, James A."	"Centaur"	"1977"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$50.00"	"$0.00"	"$0.00"	"$0.00"	"07-05-2014"	"07-05-2014"	"01-01-0001"	""	""	"Unknown"
"0960240438"	"9924230663"	"Infantry Regiments of the U.S. Army"	"Sawicki, James A."	"Wyvern "	"June 1981"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"07-05-2014"	"07-05-2014"	"01-01-0001"	""	""	"Unknown"
"1566638321"	"9924288823"	"Insurgents, Raiders, and Bandits: How Masters of Irregular Warfare Have Shaped Our World"	"Arquilla, John"	"Ivan R Dee"	"June 2011"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$13.75"	"$1.65"	"$1.65"	"$0.00"	"07-11-2014"	"07-11-2014"	"01-01-0001"	""	""	"Unknown"
"0792281950"	"9924293495"	"From The Front: The Story of War"	"Sweeney, Michael S."	"National Geographic"	"January 2004"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$6.95"	"$0.83"	"$0.83"	"$0.00"	"07-11-2014"	"07-11-2014"	"01-01-0001"	""	""	"Unknown"
"0715645730"	"9924307429"	"The Last Full Measure: How Soldiers Die in Battle"	"Stephenson, Michael"	"Duckworth Overlook"	"August 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$14.00"	"$1.68"	"$1.68"	"$0.00"	"07-13-2014"	"07-13-2014"	"01-01-0001"	""	""	"Unknown"
"1250064058"	"9924326679"	"The Dogs of War: The Courage, Love, and Loyalty of Military Working Dogs"	"Rogak, Lisa"	"St. Martin's Griffin"	"June 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"07-15-2014"	"07-15-2014"	"01-01-0001"	""	""	"Unknown"
"1908739843"	"9924407407"	"Super Highway: Sea Power in the 21st Century"	"Parry, Chris"	"Elliott & Thompson"	"August 2014"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$16.50"	"$0.00"	"$0.00"	"$0.00"	"07-23-2014"	"09-23-2014"	"01-01-0001"	""	""	"Unknown"
"0792262077"	"9924414969"	"Forever a Soldier: Unforgettable Stories of Wartime Service"	"Wiener, Tom"	"National Geographic"	"November 2006"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.45"	"$0.00"	"$0.00"	"$0.00"	"07-24-2014"	"07-24-2014"	"01-01-0001"	""	""	"Unknown"
"1484021940"	"9924497376"	"Short Rations For Marines"	"Bates Sr., Maj Ralph Stoney"	"CreateSpace Independent Publishing Platform"	"June 2013"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.45"	"$0.00"	"$0.00"	"$0.00"	"08-01-2014"	"08-01-2014"	"01-01-0001"	""	""	"Unknown"
"004942176X"	"9924501349"	"Fire Power: British Army Weapons and Theories of War, 1904-1945"	"Bidwell, Shelford; Dominick Graham"	"George Allen & Unwin"	"July 1982"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$2.40"	"$2.40"	"$0.00"	"08-01-2014"	"08-01-2014"	"01-01-0001"	""	""	"Unknown"
"052173827X"	"9924535731"	"Religion, War, and Ethics: A Sourcebook of Textual Traditions"	"Reichberg, (Editor) Gregory M.; (Editor) Henrik Syse; Nicole M. Hartwell"	"Cambridge University Press"	"June 2014"	"Oversized Paper Back"	"Used - Good"	"MILITARY"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"08-06-2014"	"09-13-2014"	"10-08-2014"	""	""	"Unknown"
"0745680992"	"9924539575"	"Drone Warfare"	"Kaag, John; Sarah Kreps"	"Polity"	"August 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"2"	"$9.95"	"$0.00"	"$0.00"	"$0.00"	"08-06-2014"	"09-24-2014"	"08-16-2014"	""	""	"Unknown"
"081173577X"	"9924544374"	"Cavalry from Hoof to Track"	"Jarymowycz, Roman"	"Stackpole Books"	"November 2009"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$11.00"	"$1.54"	"$1.54"	"$0.00"	"08-06-2014"	"08-06-2014"	"01-01-0001"	""	""	"Unknown"
"1853672696"	"992454370X"	"The U.S. Army Today: From the End of the Cold War to the Present Day (G.I. Series)"	"Anderson, Christopher J."	"Greenhill Books"	"May 1997"	"Oversized Paper Back"	"Used - Good"	"MILITARY"	" "	"1"	"$8.50"	"$1.19"	"$1.19"	"$0.00"	"08-06-2014"	"08-06-2014"	"01-01-0001"	""	""	"Unknown"
"0833040006"	"9924567293"	"What the Army Needs to Know to Align Its Operational and Institutional Activities"	"Camm, Frank; Cynthia R. Cook; Ralph Masi; Anny Wong"	"RAND Corporation"	"March 2007"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"08-08-2014"	"08-08-2014"	"01-01-0001"	""	""	"Unknown"
"1435138732"	"9924573935"	"U.S. Army Weapons Systems 2011-2012"	"Department of the Army; (Foreword) William D. Wunderle"	"Sterling"	"January 2012"	"Oversized Paper Back"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"08-09-2014"	"01-01-0001"	""	""	"Unknown"
"159691503X"	"9924577396"	"Jungle of Snakes: A Century of Counterinsurgency Warfare from the Philippines to Iraq"	"Arnold, James R."	"BLOOMSBURY PRESS"	"June 2009"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$14.00"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"08-09-2014"	"01-01-0001"	""	""	"Unknown"
"1857533755"	"9924599950"	"Brassey's Book of Sieges"	"Seymour, William; (Illustrator) W.F.N. Watson"	"Brasseys"	"March 2003"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$1.80"	"$1.80"	"$0.00"	"08-12-2014"	"08-12-2014"	"01-01-0001"	""	""	"Unknown"
"1406936081"	"9924610520"	"Battle Studies"	"Picq, Colonel Charles"	"Hard Press"	"November 2006"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$6.95"	"$0.00"	"$0.00"	"$0.00"	"08-13-2014"	"08-13-2014"	"01-01-0001"	""	""	"Unknown"
"0073379700"	"9924613120"	"Weapons of Mass Destruction and Terrorism (Textbook)"	"Howard, Russell, Forest, James"	"McGraw-Hill/Dushkin"	"March 2007"	"Oversized Paper Back"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$2.80"	"$2.80"	"$0.00"	"08-14-2014"	"08-14-2014"	"01-01-0001"	""	""	"Unknown"
"1435151143"	"9924647459"	"History's Worst Battles, and the People Who Fought Them"	"Levy, Joel"	"Metro Books"	"February 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"08-17-2014"	"08-17-2014"	"01-01-0001"	""	""	"Unknown"
"1435141482"	"9924665015"	"A History of the World in 100 Weapons"	"McNab, Chris"	"Barnes & Noble Inc"	"October 2012"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$6.00"	"$0.00"	"$0.00"	"$0.00"	"08-19-2014"	"08-19-2014"	"01-01-0001"	""	""	"Unknown"
"0262072769"	"9924704169"	"Service to Country: Personnel Policy and the Transformation of Western Militaries (BCSIA Studies in International Security)"	"Gilroy, (Editor) Curtis L.; (Editor) Cindy Williams"	"The MIT Press"	"March 2007"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$25.00"	"$3.00"	"$3.00"	"$0.00"	"08-22-2014"	"08-22-2014"	"01-01-0001"	""	""	"Unknown"
"078582328X"	"9924739582"	"US Forces In Europe: 1st Infantry Division and 2nd Armored Division (Elite Attack Forces)"	"Sharpe, Michael"	"Book Sales, Inc."	"May 2008"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.90"	"$0.90"	"$0.00"	"08-26-2014"	"08-26-2014"	"01-01-0001"	""	""	"Unknown"
"1435144287"	"9924752864"	"The Illustrated Encyclopedia of Weaponry and Warfare"	"Cross, (Editor) Robin"	"Metro Books"	"January 2013"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"08-28-2014"	"08-28-2014"	"01-01-0001"	""	""	"Unknown"
"0231700784"	"9924777891"	"Scientific Way of Warfare: Order and Chaos on the Battlefields of Modernity"	"Bousquet, Antoine"	"Columbia University Press"	"January 2009"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"08-29-2014"	"08-29-2014"	"01-01-0001"	""	""	"Unknown"
"1891118382"	"9924812611"	"Eyes of the Fleet: A History of Naval Photography"	"Giberson, Art"	"Wind Canyon Books, Inc."	"January 2000"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$30.00"	"$4.20"	"$4.20"	"$0.00"	"09-02-2014"	"09-02-2014"	"01-01-0001"	""	""	"Unknown"
"0030914566"	"9924844904"	"Soldier"	"Herbert, Anthony B.; James T. Wooten"	"Holt, Rinehart and Winston"	"January 1973"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"09-05-2014"	"09-05-2014"	"01-01-0001"	""	""	"Unknown"
"087749567X"	"9924846818"	"Battle Notes for Wargamers"	"Featherstone, Donald"	"Drake Publishers Inc"	"January 1974"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$1.08"	"$1.08"	"$0.00"	"09-05-2014"	"09-05-2014"	"01-01-0001"	""	""	"Unknown"
"9111182407"	"9924879600"	"United States Army Headgear 1855-1902"	"Howell, Edgar M."	"North South Press"	"1986"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"09-09-2014"	"09-09-2014"	"01-01-0001"	""	""	"Unknown"
"1491730536"	"9924884086"	"Twelve American Wars: Nine of Them Avoidable"	"Windchy, Eugene G."	"iUniverse"	"July 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$13.45"	"$0.00"	"$0.00"	"$0.00"	"09-09-2014"	"09-09-2014"	"01-01-0001"	""	""	"Unknown"
"1612347010"	"9924930355"	"Red, White, and True: Stories from Veterans and Families, World War II to Present"	"Crow, Tracy"	"Potomac Books Inc."	"August 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$10.95"	"$0.00"	"$0.00"	"$0.00"	"09-12-2014"	"09-12-2014"	"01-01-0001"	""	""	"Unknown"
"1435154827"	"9924947479"	"Secrets & Lies: Military Intelligence: Exposing the Truth Behind History'd Deadliest Operations"	"Harwood, Jeremy"	"Metro Books"	"September 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"09-14-2014"	"09-14-2014"	"01-01-0001"	""	""	"Unknown"
"1476751137"	"9924966872"	"The Embassy House: The Explosive Eyewitness Account of the Libyan Embassy Siege by the Soldier Who Was There"	"Jones, Morgan; Damien Lewis"	"Threshold Editions"	"October 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$13.50"	"$0.00"	"$0.00"	"$0.00"	"09-16-2014"	"09-16-2014"	"01-01-0001"	""	""	"Unknown"
"0884980227"	"9924995392"	"Flight of Eagles: The Story of the American Kosciuszko Squadron in the Polish-Russian War 1919-1920"	"Karolevitz, Robert F."	"Modern Press"	"January 1974"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"09-18-2014"	"09-18-2014"	"01-01-0001"	""	""	"Unknown"
"1582880875"	"9925012007"	"Extreme War: The Military Book Club's Encyclopedia of the Biggest, Fastest, Bloodiest, and Best in Warfare"	"Poulos, Terrence"	"The Military Book Club"	"January 2004"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$3.95"	"$0.47"	"$0.47"	"$0.00"	"09-19-2014"	"09-19-2014"	"01-01-0001"	""	""	"Unknown"
"1940262372"	"9925019613"	"Unbreakable: A Navy SEAL's Way of Life"	"Shea, Thom"	"Clovercroft Publishing"	"May 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.00"	"$0.00"	"$0.00"	"$0.00"	"09-20-2014"	"09-20-2014"	"01-01-0001"	""	""	"Unknown"
"3838206177"	"9925041651"	"War and Literature: Looking Back on 20th Century Armed Conflicts"	"Burns, Tom"	"ibidem Press"	"July 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$23.00"	"$0.00"	"$0.00"	"$0.00"	"09-22-2014"	"09-22-2014"	"01-01-0001"	""	""	"Unknown"
"0732297168"	"9925059593"	"Without Warning: A Soldier's Extraordinary Journey"	"Thomlinson, Damien"	"HarperCollins Publishers (Australia) Pty Ltd"	"October 2013"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"3"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"09-24-2014"	"10-11-2014"	"01-01-0001"	""	""	"Unknown"
"1598844660"	"9925068711"	"From Bunker Hill to Baghdad: True Stories of America's Veterans"	"Mendoza, Patrick M."	"Libraries Unlimited"	"February 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"09-24-2014"	"09-24-2014"	"01-01-0001"	""	""	"Unknown"
"1574882503"	"9925070775"	"Brassey's Encyclopedia of Land Forces and Warfare"	"Margiotta, (Editor) Franklin D.; (Foreword) Gordon R. Sullivan"	"Brassey's, Inc."	"August 2000"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$1.75"	"$1.75"	"$0.00"	"09-24-2014"	"09-24-2014"	"01-01-0001"	""	""	"Unknown"
"1435145313"	"9925079039"	"The Marine Corps, Three Centuries of Glory"	"Crumley, B. L."	"Sterling"	"January 2012"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$10.95"	"$0.00"	"$0.00"	"$0.00"	"09-25-2014"	"09-25-2014"	"01-01-0001"	""	""	"Unknown"
"143514452X"	"9925079365"	"The Marines"	"Simmons, Edwin Howard"	"Marine Corps Heritage Foundation / Beaux Arts Editions"	"January 2012"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$1.75"	"$1.75"	"$0.00"	"09-25-2014"	"09-25-2014"	"01-01-0001"	""	""	"Unknown"
"0674416813"	"9925147808"	"Underdogs: The Making of the Modern Marine Corps"	"O'Connell, Aaron B."	"Harvard University Press"	"October 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$9.45"	"$0.00"	"$0.00"	"$0.00"	"10-01-2014"	"10-01-2014"	"01-01-0001"	""	""	"Unknown"
"0230116779"	"9925174007"	"Media and the Politics of Failure: Great Powers, Communication Strategies, and Military Defeats"	"Roselle, Laura"	"Palgrave Macmillan"	"September 2011"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"10-03-2014"	"10-03-2014"	"01-01-0001"	""	""	"Unknown"
"0984637451"	"9925204631"	"Portraits of Service: Looking into the Faces of Veterans"	"Miller, Robert Herbert, Wakeford, Andrew"	"Patton Publishing"	"June 2012"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"10-06-2014"	"10-06-2014"	"01-01-0001"	""	""	"Unknown"
"1476725160"	"9925229979"	"Impossible Odds: The Kidnapping of Jessica Buchanan and Her Dramatic Rescue by SEAL Team Six"	"Buchanan, Jessica; Erik Landemalm; Anthony Flacco"	"Atria Books"	"May 2013"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$13.00"	"$0.00"	"$0.00"	"$0.00"	"10-09-2014"	"10-11-2014"	"01-01-0001"	""	""	"Unknown"
"0060652578"	"9925237777"	"A Man Under Orders: Lieutenant General William K. Harrison, Jr."	"Lockerbie, D. Bruce"	"Harper & Row, Publishers"	"January 1979"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$1.20"	"$1.20"	"$0.00"	"10-09-2014"	"10-09-2014"	"01-01-0001"	""	""	"Unknown"
"1435151267"	"9925244900"	"The Encyclopedia of Warfare"	"Showalter, (Editor) Dennis"	"Metro Books"	"2013"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$12.45"	"$0.00"	"$0.00"	"$0.00"	"10-10-2014"	"10-17-2014"	"01-01-0001"	""	""	"Unknown"
"160819342X"	"9925271274"	"The Savior Generals: How Five Great Commanders Saved Wars That Were Lost - From Ancient Greece to Iraq"	"Hanson, Victor Davis"	"Bloomsbury Press"	"May 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"10-13-2014"	"10-13-2014"	"01-01-0001"	""	""	"Unknown"
"0700603816"	"9925315328"	"America's First Black General: Benjamin O. Davis, Sr., 1880-1970 (Modern War Studies)"	"Fletcher, Marvin E.; (Foreword) Benjamin O. Davis, Jr."	"University Press of Kansas"	"January 1989"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$1.80"	"$1.80"	"$0.00"	"10-16-2014"	"10-16-2014"	"01-01-0001"	""	""	"Unknown"
"1438451342"	"9925348641"	"America's First Crisis: The War of 1812"	"Watson, Robert P."	"Excelsior Editions"	"January 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$12.45"	"$0.00"	"$0.00"	"$0.00"	"10-20-2014"	"10-20-2014"	"01-01-0001"	""	""	"Unknown"
"1250057523"	"9925366976"	"American Warrior: The True Story of a Legendary Ranger"	"O'Neal, Gary; David Fisher"	"St. Martin's Griffin"	"November 2014"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"5"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"10-22-2014"	"11-01-2014"	"01-01-0001"	""	""	"Unknown"
"1435142047"	"9925369665"	"The Night Stalkers: Top Secret Missions of the U.s. Army's Special Operations Aviation Regiment"	"Durant, Michael J."	"Penguin"	"January 2012"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$6.00"	"$0.84"	"$0.84"	"$0.00"	"10-22-2014"	"10-22-2014"	"01-01-0001"	""	""	"Unknown"
